City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
268,uglegorsk,49.0833,142.0333,-16.89,94,19,1.62,RU,1707156344
269,san luis,-33.295,-66.3356,34.12,33,70,4.14,AR,1707156344
270,box elder,41.5005,-112.8764,5.64,67,100,4.1,US,1707156345
271,yaren,-0.5472,166.916,28.98,75,100,6.73,NR,1707156345
272,dickinson,29.4608,-95.0513,16.2,70,75,7.72,US,1707156345
273,tbilisskaya,45.3633,40.19,5.68,87,100,9.45,RU,1707156345
274,contai,21.7786,87.7536,21.78,76,0,3.4,IN,1707156345
275,demre,36.2537,29.9777,13.61,48,13,2.55,TR,1707156345
276,tianshui,34.5439,105.6897,-1.03,65,100,0.99,CN,1707156345
277,natal,-5.795,-35.2094,31.36,66,20,7.2,BR,1707156346
278,sodo,6.8642,37.7628,17.89,62,100,4.06,ET,1707156346
279,minab,27.1467,57.0801,18.62,41,94,1.56,IR,1707156346
280,arinos,-15.9169,-46.1056,30.21,54,94,1.21,BR,1707156346
281,usinsk,65.9939,57.5281,-28.85,100,50,0.45,RU,1707156346
282,tumayr,25.7039,45.868,15.7,25,51,4.75,SA,1707156346
283,nemuro,43.3236,145.575,-6.97,72,73,5.99,JP,1707156346
284,peddapalli,18.6167,79.3667,25.47,48,0,2.91,IN,1707156346
285,xilin hot,43.9667,116.0333,-13.42,96,99,2.13,CN,1707156347
286,arkalyk,50.2486,66.9114,-1.14,81,97,10.2,KZ,1707156347
287,lerwick,60.1545,-1.1494,4.0,69,100,6.45,GB,1707156347
288,syriam,16.7722,96.2378,23.06,83,0,2.57,MM,1707156347
289,ballina,-28.8667,153.5667,22.74,91,86,3.34,AU,1707156347
290,at taj,24.2049,23.2857,13.15,44,3,4.94,LY,1707156347
291,callao,-12.0667,-77.15,29.16,58,0,5.66,PE,1707156348
292,kone,-21.0595,164.8658,25.72,94,100,1.98,NC,1707156348
293,ekibastuz,51.6667,75.3667,-4.45,76,97,6.76,KZ,1707156348
294,taunggyi,20.7833,97.0333,11.02,54,0,1.4,MM,1707156348
295,haapsalu,58.9431,23.5414,-1.1,81,76,6.74,EE,1707156348
296,arauca,7.0847,-70.7591,35.22,42,50,1.71,CO,1707156348
297,villa regina,-39.1,-67.0667,34.43,15,82,1.79,AR,1707156348
298,afif,23.9065,42.9172,15.34,17,98,3.02,SA,1707156348
299,beledweyne,4.7358,45.2036,30.51,31,88,4.24,SO,1707156349
300,amahai,-3.3333,128.9167,26.02,84,100,2.42,ID,1707156349
301,saint-joseph,-21.3667,55.6167,23.21,73,78,4.47,RE,1707156349
302,codrington,-38.2667,141.9667,12.71,67,0,3.64,AU,1707156349
303,dhamar,14.5427,44.4051,15.55,71,54,3.05,YE,1707156349
304,kogalym,62.2654,74.4791,-20.03,100,95,5.12,RU,1707156349
305,abepura,-2.6333,140.5833,25.45,94,40,0.51,ID,1707156349
306,aleksandrov gay,50.147,48.5704,0.69,97,100,6.68,RU,1707156349
307,severo-yeniseyskiy,60.3725,93.0408,-8.01,87,95,4.92,RU,1707156350
308,chudniv,50.052,28.1175,2.39,79,98,7.65,UA,1707156350
309,tura,25.5198,90.2201,15.6,53,56,1.18,IN,1707156350
310,wakkanai,45.4094,141.6739,-8.84,86,100,0.45,JP,1707156350
311,minas de marcona,-15.2119,-75.1103,25.07,62,25,4.6,PE,1707156350
312,gamba,-2.65,10.0,26.46,80,56,2.25,GA,1707156350
313,keflavik,64.0049,-22.5624,-4.05,79,40,12.86,IS,1707156250
314,suntar,62.1444,117.6319,-28.9,100,92,1.44,RU,1707156351
315,kani keli,-12.9536,45.1033,27.59,77,49,4.09,YT,1707156351
316,shiqian,27.5225,108.2281,0.55,96,100,0.62,CN,1707156351
317,mossel bay,-34.1831,22.146,22.96,90,6,3.17,ZA,1707156351
318,chonchi,-42.6128,-73.8092,23.4,45,28,1.56,CL,1707156058
319,port augusta,-32.5,137.7667,16.28,60,1,9.69,AU,1707156351
320,tha ruea,14.5674,100.726,28.39,83,2,1.99,TH,1707156351
321,walvis bay,-22.9575,14.5053,23.53,73,44,0.51,NA,1707156352
322,saipan,15.1355,145.701,24.39,73,40,4.12,MP,1707156352
323,qaqortoq,60.7167,-46.0333,-16.54,69,0,1.85,GL,1707156352
324,touba,8.2833,-7.6833,33.67,13,56,2.07,CI,1707156352
325,papao,-17.75,-149.55,24.82,84,100,8.9,PF,1707156352
326,katsuura,35.1333,140.3,5.85,95,96,9.29,JP,1707156352
327,miechow,50.3565,20.0279,10.62,80,100,10.51,PL,1707156352
328,pacocha,-17.5833,-71.3333,27.08,74,0,6.17,PE,1707156353
329,weaverham,53.2602,-2.5729,11.23,81,100,2.24,GB,1707156147
330,buala,-8.145,159.5921,27.13,84,100,3.42,SB,1707156353
331,primero de mayo,-32.2552,-58.4228,35.86,24,9,5.26,AR,1707156353
332,paraiso,9.8383,-83.8656,26.71,34,41,1.65,CR,1707156353
333,kayangel,8.0823,134.7173,27.55,84,100,10.11,PW,1707156353
334,toshbuloq,40.9234,71.5721,1.45,69,100,2.06,UZ,1707156080
335,coquimbo,-29.9533,-71.3436,22.85,73,0,7.72,CL,1707156225
336,metlili chaamba,32.2667,3.6333,17.52,27,0,2.57,DZ,1707156354
337,rice lake,45.5061,-91.7382,8.82,51,0,0.0,US,1707156356
338,ingeniero jacobacci,-41.3427,-69.5448,26.96,22,86,9.39,AR,1707156356
339,st. paul,44.9444,-93.0933,7.38,71,0,1.54,US,1707156357
340,ashmun,30.2986,30.9764,16.47,80,58,3.21,EG,1707156357
341,khovd,48.0056,91.6419,-19.42,91,68,0.78,MN,1707156259
342,tazovsky,67.4667,78.7,-25.51,100,85,3.13,RU,1707156259
343,alaghsas,17.0187,8.0168,22.94,12,100,10.29,NE,1707156357
344,karmaskaly,54.3709,56.1837,-0.05,91,98,7.24,RU,1707156357
345,yangjiang,21.85,111.9667,19.51,70,100,2.73,CN,1707156357
346,yakeshi,49.2833,120.7333,-26.5,97,95,0.85,CN,1707156357
347,wau,7.7029,27.9953,29.46,17,52,2.21,SS,1707156358
348,alappuzha,9.49,76.3264,26.13,79,5,1.1,IN,1707156358
349,margate,51.3813,1.3862,10.62,83,100,4.92,GB,1707156358
