City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
361,nikolayevsk-on-amure,53.1406,140.73,-19.67,100,99,1.25,RU,1707410904
362,codrington,-38.2667,141.9667,11.99,88,4,3.01,AU,1707410904
363,sao jose da coroa grande,-8.8978,-35.1478,30.81,62,35,5.6,BR,1707410904
364,fortuna,40.5982,-124.1573,4.81,98,0,0.0,US,1707410904
365,banamba,13.55,-7.45,35.18,7,49,5.37,ML,1707410905
366,amasra,41.7463,32.3863,12.63,65,100,2.13,TR,1707410905
367,kijang,35.2442,129.2139,1.85,70,99,2.29,KR,1707410905
368,wamba,8.9333,8.6,33.81,12,10,2.96,NG,1707410905
369,yarmouth,41.7057,-70.2286,6.26,73,20,4.63,US,1707410893
370,shakawe,-18.3667,21.85,25.82,62,42,3.93,BW,1707410905
371,merritt island,28.5392,-80.672,23.35,57,0,5.14,US,1707410905
372,newman,37.3138,-121.0208,7.38,90,79,0.45,US,1707410905
373,labasa,-16.4167,179.3833,26.43,91,100,4.34,FJ,1707410906
374,nahiyat ash shinafiyah,31.5874,44.6602,17.35,37,0,3.01,IQ,1707410906
375,cill airne,52.05,-9.5167,12.03,87,40,1.03,IE,1707410906
376,mount gambier,-37.8333,140.7667,10.93,91,2,2.45,AU,1707410906
377,cao bang,22.6667,106.25,10.68,75,87,0.91,VN,1707410906
378,suhut,38.5311,30.5458,7.09,74,100,3.22,TR,1707410906
379,jangaon,17.7167,79.1833,25.72,37,23,5.1,IN,1707410906
380,constitucion,-35.3333,-72.4167,22.43,48,27,5.59,CL,1707410907
381,sittwe,20.15,92.9,21.24,50,0,6.2,MM,1707410907
382,smithers,54.7804,-127.1743,-8.82,92,75,1.03,CA,1707410907
383,gaspe,48.8334,-64.4819,-1.88,54,20,0.0,CA,1707410907
384,richards bay,-28.783,32.0377,24.07,75,27,2.77,ZA,1707410907
385,tarko-sale,64.9225,77.785,-6.01,93,100,7.29,RU,1707410907
386,bonthe,7.5264,-12.505,30.22,63,8,6.08,SL,1707410908
387,hassi messaoud,31.6804,6.0729,22.92,18,0,1.54,DZ,1707410908
388,kachug,53.9606,105.8817,-21.32,100,73,0.31,RU,1707410908
389,vallenar,-28.5708,-70.7581,29.77,38,87,4.5,CL,1707410908
390,alaghsas,17.0187,8.0168,27.94,9,0,4.63,NE,1707410908
391,salalah,17.0151,54.0924,25.05,57,20,2.06,OM,1707410908
392,mabaruma,8.2,-59.7833,33.95,42,66,3.87,GY,1707410908
393,jinghong,21.991,100.7341,17.57,55,0,1.37,CN,1707410909
394,altamira,-3.2033,-52.2064,30.2,68,99,2.29,BR,1707410909
395,labrador city,52.9463,-66.9114,-8.05,79,75,2.06,CA,1707410909
396,aroma,15.8167,36.1333,28.11,24,6,3.34,SD,1707410909
397,mermoz boabab,14.7065,-17.4758,35.31,50,0,5.14,SN,1707410909
398,geraldton,-28.7667,114.6,24.23,25,3,3.6,AU,1707410909
399,gaalkacyo,6.7697,47.4308,26.09,50,13,10.43,SO,1707410909
400,kidal,18.4411,1.4078,27.17,6,87,3.16,ML,1707410909
401,gloucester,51.8657,-2.2431,12.42,93,100,0.0,GB,1707410910
402,tocopilla,-22.092,-70.1979,25.21,72,6,3.21,CL,1707410910
403,cole harbour,44.6724,-63.4751,0.54,74,20,3.13,CA,1707410910
404,weno,7.4515,151.8468,25.97,89,100,5.14,FM,1707410910
405,aracoiaba da serra,-23.5053,-47.6142,32.7,43,56,0.97,BR,1707410910
406,dadukou,26.5479,101.7054,10.14,60,2,0.67,CN,1707410910
407,kiama,-34.6833,150.8667,19.44,83,41,0.89,AU,1707410910
408,manta,-0.95,-80.7333,28.88,83,75,6.71,EC,1707410911
409,shahecheng,36.9383,114.5058,2.81,68,2,2.17,CN,1707410911
410,changping,40.2186,116.2197,-7.2,51,6,2.65,CN,1707410911
411,dehdasht,30.7949,50.5646,10.97,60,0,0.63,IR,1707410911
412,qa'en,33.7265,59.1844,7.67,32,0,1.05,IR,1707410911
413,yaiza,28.9633,-13.7631,21.87,53,0,4.12,ES,1707410911
414,baranovichi,53.1327,26.0139,-1.89,67,32,2.51,BY,1707410911
415,kudahuvadhoo,2.6708,72.8944,27.83,76,100,4.73,MV,1707410912
416,manavalakurichi,8.1333,77.3,25.31,74,100,3.32,IN,1707410912
417,porto novo,6.4965,2.6036,31.9,48,41,4.54,BJ,1707410912
418,dattapur,20.7667,78.1667,22.66,35,4,3.56,IN,1707410912
419,kuqa,41.7278,82.9364,-2.82,67,56,1.86,CN,1707410912
420,sal rei,16.1833,-22.9167,28.11,42,0,7.72,CV,1707410912
421,fort mcmurray,56.7268,-111.381,-7.23,93,100,0.51,CA,1707410617
422,mineros,-17.1167,-63.2333,34.51,41,81,5.5,BO,1707410912
423,terenozek,45.05,64.9833,2.69,83,12,5.68,KZ,1707410913
424,la gi,10.6667,107.7833,23.94,89,26,3.21,VN,1707410913
425,chimore,-16.9833,-65.1333,30.26,64,86,1.68,BO,1707410913
426,darnah,32.767,22.6367,16.39,73,0,6.62,LY,1707410913
427,craig,40.5153,-107.5464,-1.21,93,100,2.57,US,1707410913
428,chabahar,25.2919,60.643,21.31,56,0,3.15,IR,1707410913
429,perry,37.2506,-83.1999,14.1,47,97,2.17,US,1707410861
430,sibolga,1.7427,98.7792,25.22,91,86,1.28,ID,1707410914
431,mammoth lakes,37.6485,-118.9721,-2.64,77,40,4.12,US,1707410914
432,vorkuta,67.5,64.0,-9.27,82,100,6.13,RU,1707410914
433,mirpur sakro,24.5474,67.6277,21.17,23,36,2.9,PK,1707410914
434,yeppoon,-23.1333,150.7333,23.88,79,24,6.6,AU,1707410914
435,pyhajarvi,67.0701,27.2176,-30.3,100,50,1.41,FI,1707410914
436,takoradi,4.8845,-1.7554,28.68,64,7,4.82,GH,1707410914
437,abingdon,51.6711,-1.2828,12.34,98,100,4.63,GB,1707410915
438,hami,42.8,93.45,-2.57,57,39,1.95,CN,1707410915
439,guarapari,-20.6667,-40.4975,29.38,68,100,1.65,BR,1707410915
440,paulden,34.8856,-112.4682,4.51,85,100,3.13,US,1707410915
441,al bukayriyah,26.1442,43.6593,17.87,23,6,4.91,SA,1707410915
442,kovalam,8.3667,76.9967,28.05,74,20,1.54,IN,1707410915
443,buka,40.8108,69.1986,9.48,51,100,1.08,UZ,1707410915
444,hlybokaye,55.1382,27.6879,-7.8,90,30,3.37,BY,1707410916
445,airali,44.767,7.3219,11.54,81,82,0.66,IT,1707410916
446,ulladulla,-35.35,150.4667,14.17,84,11,2.26,AU,1707410916
447,lisala,2.15,21.5167,29.4,31,27,1.12,CD,1707410916
448,rainworth,53.1188,-1.1185,4.21,96,100,6.94,GB,1707410916
449,tsumeb,-19.2333,17.7167,23.06,64,80,2.56,NA,1707410916
450,galesong,-5.3166,119.3661,25.01,83,77,2.4,ID,1707410916
451,orda,57.1951,56.9091,-12.75,97,96,2.73,RU,1707410916
452,sao vicente,-23.9631,-46.3919,35.1,66,75,1.54,BR,1707410917
453,sorsk,54.0033,90.2467,-9.37,94,100,1.6,RU,1707410917
454,viana do castelo,41.6932,-8.8329,14.67,89,100,10.02,PT,1707410917
455,sisimiut,66.9395,-53.6735,-15.81,93,100,1.05,GL,1707410917
456,vargem grande,-3.5431,-43.9158,30.79,61,72,2.61,BR,1707410917
457,evanston,42.0411,-87.6901,14.16,57,75,7.2,US,1707410686
458,spassk-ryazanskiy,54.4072,40.3806,-13.97,91,90,5.77,RU,1707410917
459,motueka,-41.1333,173.0167,15.26,82,99,1.17,NZ,1707410917
460,cidreira,-30.1811,-50.2056,26.67,78,63,5.86,BR,1707410918
461,ouesso,1.6136,16.0517,32.89,27,61,0.6,CG,1707410918
462,xining,36.6167,101.7667,-8.73,71,80,1.29,CN,1707410918
463,rurrenabaque,-14.4413,-67.5278,30.94,70,20,1.54,BO,1707410918
464,warman,52.3168,-106.5679,-3.28,85,100,4.12,CA,1707410918
465,kukshi,22.2,74.75,22.0,34,62,2.33,IN,1707410918
466,wynyard,-41.0,145.7167,10.59,86,41,2.15,AU,1707410918
467,kokopo,-4.352,152.2633,24.9,85,100,1.51,PG,1707410918
468,najaf,31.9985,44.3398,17.32,38,0,2.31,IQ,1707410919
469,kuacjok,8.3002,27.9903,30.24,18,4,1.39,SS,1707410919
470,minas de marcona,-15.2119,-75.1103,25.5,63,42,4.72,PE,1707410919
471,balotesti,44.6167,26.1167,15.97,50,0,4.63,RO,1707410919
472,lagawe,16.8,121.1192,19.73,97,58,0.2,PH,1707410919
473,beau vallon,-20.4189,57.6953,27.34,89,75,6.17,MU,1707410919
474,klaksvik,62.2266,-6.589,-1.49,61,100,7.22,FO,1707410919
475,zouerate,22.7187,-12.4521,28.7,6,0,3.54,MR,1707410920
476,tazovsky,67.4667,78.7,-13.33,94,98,6.08,RU,1707410920
477,stephenville,32.2207,-98.2023,17.88,52,0,3.6,US,1707410920
478,tutong,4.8,114.65,25.05,92,14,1.28,BN,1707410920
479,am timan,11.0297,20.2827,30.59,14,4,1.21,TD,1707410920
480,jayapura,-2.5333,140.7,23.66,92,100,3.01,ID,1707410920
481,nova vicosa,-17.8919,-39.3719,25.74,82,100,0.78,BR,1707410920
482,leh,34.1667,77.5833,-21.43,43,1,1.96,IN,1707410921
483,xiva,41.3783,60.3639,7.99,42,52,3.81,UZ,1707410921
484,pacific grove,36.6177,-121.9166,9.26,90,20,2.57,US,1707410921
485,zapata,26.9073,-99.2714,21.06,68,100,3.6,US,1707410921
486,nuuk,64.1835,-51.7216,-10.66,79,75,6.69,GL,1707410921
487,opuwo,-18.0607,13.84,24.97,61,87,2.78,NA,1707410921
488,kupang,-10.1667,123.5833,25.32,100,100,0.51,ID,1707410921
489,nagqu,31.5,92.0,-13.1,41,88,7.23,CN,1707410922
490,popondetta,-8.7537,148.2534,24.07,99,100,0.55,PG,1707410922
491,erenhot,43.6475,111.9767,-15.73,95,48,2.79,CN,1707410922
492,ciudad lazaro cardenas,17.9583,-102.2,28.54,55,87,1.99,MX,1707410922
493,wawa,9.9022,4.4192,32.94,16,17,2.22,NG,1707410922
494,tucuma,-0.1833,-50.05,29.44,71,41,3.53,BR,1707410786
495,miquelon,47.0975,-56.3814,-1.0,78,91,6.16,PM,1707410922
496,panshan,41.1881,122.0494,-8.58,76,58,0.01,CN,1707410922
497,remire-montjoly,4.9167,-52.2667,29.02,74,75,9.77,GF,1707410923
498,vernon,50.2581,-119.2691,2.39,92,64,0.51,CA,1707410719
499,el calafate,-50.3408,-72.2768,13.04,58,86,5.0,AR,1707410923
500,kavaratti,10.5669,72.642,28.2,74,3,3.64,IN,1707410923
501,manokwari,-0.8667,134.0833,26.03,85,100,2.12,ID,1707410923
502,ta`u,-14.2336,-169.5144,27.85,84,100,11.13,AS,1707410923
503,shizunai-furukawacho,42.3339,142.3669,-2.37,72,49,4.78,JP,1707410923
504,panajachel,14.7333,-91.15,25.91,31,40,2.47,GT,1707410923
505,usinsk,65.9939,57.5281,-3.85,85,100,4.47,RU,1707410841
506,pombas,17.1503,-25.0201,26.88,63,0,4.98,CV,1707410924
507,san pedro pochutla,15.7333,-96.4667,29.5,45,9,2.87,MX,1707410924
508,zhuanghe,39.7008,122.9911,-5.32,69,94,1.96,CN,1707410924
509,humberto de campos,-2.5983,-43.4611,29.85,71,93,4.6,BR,1707410924
510,laojunmiao,39.8333,97.7333,-4.46,45,63,3.35,CN,1707410924
511,brookings,44.3114,-96.7984,6.21,96,100,4.63,US,1707410790
512,makary,12.5717,14.4666,24.99,17,2,2.99,CM,1707410925
513,as sulayyil,20.4607,45.5779,19.14,41,40,6.04,SA,1707410925
514,hasaki,35.7333,140.8333,4.05,60,100,7.97,JP,1707410925
515,langepas,61.2544,75.2124,-10.86,98,90,3.46,RU,1707410925
516,progreso,21.2833,-89.6667,28.31,45,0,4.57,MX,1707410925
517,molde,62.7375,7.1591,-4.09,93,75,2.57,NO,1707410925
518,sake,-1.5736,29.045,19.32,83,81,0.12,CD,1707410925
519,panguipulli,-39.6333,-72.3333,22.23,33,93,2.31,CL,1707410925
520,alto barinas,8.5931,-70.2261,33.9,46,74,1.43,VE,1707410926
521,ndjole,-0.1783,10.7649,29.83,70,93,2.28,GA,1707410926
522,palmeira,-25.4294,-50.0064,29.89,44,66,2.04,BR,1707410627
523,moree,-29.4667,149.85,23.02,66,47,3.29,AU,1707410926
524,villamontes,-21.25,-63.5,32.69,49,75,2.57,BO,1707410926
525,sovetsk,55.0839,21.8785,-0.62,95,100,3.49,RU,1707410926
526,keetmanshoop,-26.5833,18.1333,35.51,20,20,2.57,NA,1707410926
527,bouca,6.5105,18.2733,30.68,18,7,1.61,CF,1707410926
528,trincomalee,8.5711,81.2335,26.58,74,100,5.33,LK,1707410927
529,saudarkrokur,65.7461,-19.6394,-14.33,86,4,3.04,IS,1707410927
530,san rafael,-34.6177,-68.3301,25.04,66,98,4.55,AR,1707410927
531,sirjan,29.452,55.6814,8.0,18,0,0.97,IR,1707410927
532,cururupu,-1.8283,-44.8683,31.47,60,98,3.82,BR,1707410927
533,itamaraca,-7.7478,-34.8256,32.03,65,90,4.42,BR,1707410927
534,rajahmundry,16.9833,81.7833,26.13,83,20,3.6,IN,1707410928
535,alta gracia,-31.6529,-64.4283,31.43,28,86,5.1,AR,1707410928
536,tomatlan,19.9333,-105.25,27.6,54,36,1.66,MX,1707410928
537,filadelfia,39.9523,-75.1638,11.83,47,0,1.79,US,1707410834
538,saint-francois,46.4154,3.9054,13.69,73,0,3.6,FR,1707410928
539,vilyuysk,63.7553,121.6247,-32.22,100,98,0.89,RU,1707410928
540,arteche,12.2645,125.4048,25.43,82,50,2.25,PH,1707410928
